"","funny","user_id","review_id","text","business_id","stars","date","useful","type","cool"
"2264",0,"hv3hpcM2XMbZdYN3VQLmhg","kN1VLhUJhwTIzbcH_Iot3Q","A great place for drinks and creative food after work!

Atmosphere: A very urban take on western, barn-like chic. Comfortable without being too trendy. Bathrooms (located up stairs) were gorgeous (I'm picky like that)...unisex, individual stalls/rooms with a shared marble sink.

Food: We initially went just to have drinks after work, but after checking out the menu of tapas, cheese, oysters, etc...we had to try a couple things. So we ordered 3 tapas dishes to share...smoked salmon chopped and mixed with pecans, mini bison burgers, and ceviche. All were to die for but the salmon in particular was amazing.

Service: It wasn't very busy when we first got there but got really crowded later.  The service didn't change...our waiter was attentive, super helpful (provided recommendations when asked, translated when I needed it, suggested wine to go with out order, etc). Really friendly...and when I wandered trying to find the bathroom (there were no signs), one of the chefs saw me (they make everything out in the open in the mid-back of the restaurant) and pointed out were to go...really nice guy!

Would definitely head back here!","1cRvhC7shC6UneMqRYm4yg",5,"2009-10-07",2,"review",2
"2265",1,"1ViT_LzrNbbrheWgIvT5Tw","aQD2qauQiiUPk9DaqkiB3Q","A very unique place, here's the run down on its Atmosphere, Service, & Food

Atmosphere: Grange is a very unique tapas dig - even by montreal standards.  Located in the uber-chic Old Port area, Garange is part French (france) local store / market and part Quebec mess hall.  the Cluttered decor is surprisingly seamless and very comfortable.

Service:  Very professional.  The staff knows that they operate in an expensive area - and thus go the extra mile to be that little bit more professional than the average place.  This however does not interfere with their seemingly genuine helpfulness.

Food: Tapas is the name of the game. For brunch the offers cheeses, meats, as well as freshly cooked breads and home made jams make the meal diverse, and for dinner Kraft Cheese al la Garange is an interesting order.

Chic, stylish, very ""Sex in the City""","1cRvhC7shC6UneMqRYm4yg",4,"2012-03-12",1,"review",1
"2266",0,"4mQLO1gfO6hOcQMRxcdVlg","v5VMVqyJzeHnziryvA38qQ","This place is a cool place for brunch. They have little breakfast tapas which were great, and absolutely superb bread! The atmosphere is very cool too. Definitely recommend!","1cRvhC7shC6UneMqRYm4yg",4,"2010-07-06",0,"review",0
"2267",0,"rXKjMIo0jVFmUfaqCqDs0Q","Zy_fiL3rWIUXbl4NM7Exiw","Il y a un moment que j'y suis allée, mais pour moi c'est un endroit parfait pour un 5 à 7. Pourquoi? 

Premièrement pour l'ambiance et le style de l'endroit. C'est un endroit sans prétention avec un décor robuste. 

Deuxièmement, pour le type de nourriture au menu. Évidemment, il est possible de manger des plats principaux, mais le plus agréables est de se partager des planchettes d'entrées ou de finger food.

Puis, les vins sont biens.

Bémol? On ne va pas là pour le service... Plaisant, mais un peu bête.... Mais entre amis avec un verre et un bon grilled cheese à la main, on passe par dessus. 

En général, j'avais bien aimé.","1cRvhC7shC6UneMqRYm4yg",3,"2013-05-17",0,"review",0
"2268",0,"xEzPJcx5Ny6NLm0p974dJA","G83xn2o2j0LgESWrgdpB9g","Came here late with a group of 6 - atmosphere was certainly unique - sleek but rugged, and the servers dressed in black and white plaid.  I like the way that Emma B describes it (""urban take on barn-like chic"").

We were given the late-night menu, which of course was in French.  I've found most places in Montreal have English menus if you ask for them, so I asked if they had English menus.  Our server was not super pleasant - he gave us a rather gruff ""no"" and then walked away.  When he came back 10 minutes later to take our order, he offered to translate the menu for us, but it would've been nicer if he'd done that in the first place.  One of my friends spoke a fair amount of French and tried to order in French, and the waiter refused to answer him in French - it was kind of awkward.  

Food was pretty good - we got the olive and nut app, I got the Bison burger which was small but tasty, my friend got Green Bean Poutine and his cheesecurds were out of control good.  The Tuna Tartar tasted like smoked salmon - straight delicious.  Portions were small, but in general people were happy with the food they ordered.  So yah - food was pretty decent, but with a very hot-and-cold waiter I could take or leave this place.  Also, there was a spider in my wine glass, so I'd check your glassware closely before letting them pour!","1cRvhC7shC6UneMqRYm4yg",3,"2010-07-17",0,"review",0
"2269",0,"OJaSlyBA-hCya_DOpRMX3w","23oNILK7mba5wZYsanP1rA","Interesting restaurant . . . very quiet for a Saturday night, almost too quiet. Perhaps we were just there too early. 

Very sleek atmosphere . . . almost a little cold, but yet still comfortable. Staff was nice and non-intrusive. Tapas were unique! Some very good, some underwhelming, but A+ for creativity!","1cRvhC7shC6UneMqRYm4yg",3,"2010-10-29",0,"review",0
"2270",0,"8ptxwJ0c2pY0aQ6PqSBUBQ","KifzGeEmwlcsNOiX6ALdOA","Je n'avais jamais entendu parler de cet endroit auparavant et je n'ai pas été déçu! Mes baby back ribs étaient succulents, le potage très bien réussi, l'ambiance était cool, le service très attentionné (notre plat principal accusait du retard, on nous a offert un excellent gravlax de saumon pour compenser). Les prix sont raisonnables du moins pour le lunch (entre 15 et 20$). La carte des vins est adéquate même si le choix au verre est restreint.

Vraiment, j'y retournerai.","1cRvhC7shC6UneMqRYm4yg",4,"2010-12-19",1,"review",0
"2271",0,"q5a765L67Z6gUffB7X-OeQ","Oe0FTzqp2jPGgb32NdL9vw","We ran across this place, located outside the craziness of Old Montreal. The waiter translated the entire menu for us, complete with commentary on what each dish is comprised of. The wine list is great. And most of our dishes tasted amazing. We really liked the beet carpacchio (who knew?) and ceviche salad. The bbq duck was okay, not great. But overall, great service, nice atmosphere (trying towards Western/""barn-like""), relaxed, and small, tapas-like plates. One of our best dining experiences in Montreal.","1cRvhC7shC6UneMqRYm4yg",4,"2009-09-07",0,"review",0
"2272",0,"3AxAep0OMmy_LgidsYMdog","_VVQm47QIpY66WtBaX5I5A","we went there because of the $59 groupon discovery menu for two that gives you 4 courses with wine pairings. We chose this place for my bday and it was a great experience and a great evening. All food and wine choices are nice. Especially liked the red wine that goes with the 4th course, some Italian Nero d'avola that smells so full of roses and tastes not bad either. Not to mention the music, cute bartender and thus overall ambience. Definitely will go again if I'm around and get a chance.","1cRvhC7shC6UneMqRYm4yg",5,"2015-02-13",0,"review",1
"2273",0,"h3zdrbl4ymlp1czqSSW1ww","Iq2Dl-6NrfizrIGNQoMZZg","J'ai vraiment aimé mon expérience chez Grange. Le staff est chaleureux, l'ambiance est super cool, le décor est vraiment invitant. J'ai mangé une assiette de charcuteries et fromages et un tartare de bœuf au cognac. C'était vraiment wow ! Mon nouveau Resto favori","1cRvhC7shC6UneMqRYm4yg",5,"2013-07-26",0,"review",0
"2274",0,"pEzb9RfmnD2zn5wUPpdmzg","WdmVjicj90ptIp7vxIV4dg","Belle ambiance de 'chalet' dans ce petit resto de la rue MCGill.

Bien situé a la limite du quartier des affaires et du Vieux-Port, Grange devient un endroit facile a adopter si vous voulez passer une soirée sur les quais après le travail. Le menu est simple et concis, (tartares, salades copieuses, burgers) mais contient des choix variés pour tous les palais. Les prix sont moyens-chers (25$ une assiette). Ils ont une bonne sélection de vins également.

Le service est plus qu'amical, quoi qu'un peu lent. Nous avons bien aimé notre expérience et serons probablement de retour !","1cRvhC7shC6UneMqRYm4yg",4,"2013-07-30",4,"review",2
"2275",0,"_NIYlBH6Gm-P-QIVc5zitQ","nDwmLUcRFfhmxkrOdJrxFQ","We had a reservation at 7pm. When we arrived, our table was not available - the group before us ""took longer than expected"" - so we had to wait at the bar.
We got our table around 7:30pm, but it took another 30 minutes for the waiter to take our order.
The quality of the food was ok: the do-ré-mi appetizer was very good, but the salmon tartar was very salty. The ribs were good (could have more vegetables on the side), but there was way too much salt and clove in the meat pie. You don't need that much salt when the flavours are good to begin with.

But the worst part was that at 10pm (remember, they took our order at 8pm), slightly after we paid, the waiter asked if we thought of leaving soon because another group was waiting for our table ! Of course, he waited after we paid his 15% tip to ask us to leave. We were finished and would probably had left 5 minutes later, but it's the first time anyone at the table has every been asked to clear the table at a restaurant.

A near-400$ bill for a table of four, took an hour before our order was taken, salty food, and being asked to leave the table 15 minutes after dessert is served... There are too many good restaurants in the area (graziella, local, l'appart, helena, ...) to go back to this grange !

To the owner: booking three services on the same table for a night without enough staff to allow for a quick service, no hostess and no manager on a saturday night might be you're idea of a profitable restaurant, but count me out.

Visited October 2012","1cRvhC7shC6UneMqRYm4yg",2,"2012-10-20",2,"review",0
"2276",0,"Gw4UiyZjER7GuyGbwSRIQw","RCk3gRx1jTaFcnreEDltrQ","What I like about walking around a new place is finding places to eat. The prices is are high, but the server was really attentive, always coming by to make sure that we were taken care of. There's a large area in the back, ideal for a big group. Had the crab chowder, it was thick and good, the mac and cheese was alright. It wasn't crowded, because the weather sucked and people tend to stay in indoors. I forgot what I got which had some crumbled popcorn which was good.","1cRvhC7shC6UneMqRYm4yg",4,"2014-01-27",0,"review",0
"2277",0,"-5ohKzWWOzAG1M1OtcoPgQ","YK3e6IHic7GcjXNd04cBEQ","I & my sis had a meal of a glass of wine each and a good variety of appetizers. In a word Yum! The food was impeccable - delicious. On the pricey side, nothing I'd do often but a great outing, especially for an earlier evening. It fills up and the service diminishes as the clock ticks away. Luckily, we had an early meal.

Just a note: everyone uses the word tapas to describe small plates (usually savory) eatz - to me tapas connotes Spanish or at least Latin in flavor.","1cRvhC7shC6UneMqRYm4yg",4,"2013-06-23",0,"review",0
"2278",0,"wMMpgxsQ5SdYEZXJzf6Mjw","Jc4eZT2vZYCaZ3tNUryTEA","An excellent experience for my first visit. I was invited for dinner here with a friend who I knew would pick a great place and I was not disappointed. This place was not very busy but it was a Tuesday night. The service was good; wine list very good and the food was sort of tapas style with a French flair and very delicious!

I will return!","1cRvhC7shC6UneMqRYm4yg",4,"2011-01-14",1,"review",1
